0 1.709580e-06 5.601953e-02 inf
1 1.124270e-06 3.684009e-02 0.406347
2 9.651449e-07 3.162587e-02 0.386218
3 8.285180e-07 2.714888e-02 0.253120
4 7.924504e-07 2.596702e-02 0.163524
5 6.903048e-07 2.261991e-02 0.176642
6 6.231103e-07 2.041808e-02 0.131036
7 5.259421e-07 1.723407e-02 0.079121
8 4.442146e-07 1.455602e-02 0.081614
9 3.420621e-07 1.120869e-02 0.087659
10 2.402491e-07 7.872483e-03 0.087838
11 1.409327e-07 4.618081e-03 0.034784
12 8.688602e-08 2.847081e-03 0.027250
13 5.593095e-08 1.832745e-03 0.010012
14 3.257429e-08 1.067394e-03 0.006113
15 1.761805e-08 5.773082e-04 0.002775
16 8.926229e-09 2.924947e-04 0.001606
17 4.788131e-09 1.568975e-04 0.000672
18 2.915139e-09 9.552329e-05 0.000405
