128.000000 0.052424
192.000000 0.052804
256.000000 0.051130
320.000000 0.052405
384.000000 0.054959
448.000000 0.057671
512.000000 0.060811
576.000000 0.064518
640.000000 0.068420
704.000000 0.072752
768.000000 0.076945
832.000000 0.081809
896.000000 0.087007
960.000000 0.092281
1024.000000 0.097653
1088.000000 0.103482
1152.000000 0.109804
1216.000000 0.116387
1280.000000 0.123228
1344.000000 0.130775
1408.000000 0.138551
1472.000000 0.147145
1536.000000 0.156362
1600.000000 0.166198
1664.000000 0.174368
1728.000000 0.181070
1792.000000 0.186742
1856.000000 0.191866
1920.000000 0.196698
1984.000000 0.201138
2048.000000 0.205713
2112.000000 0.209849
2176.000000 0.213726
2240.000000 0.216293
2304.000000 0.218205
2368.000000 0.219476
2432.000000 0.220485
2496.000000 0.221217
2560.000000 0.221686
2624.000000 0.221923
2688.000000 0.221960
2752.000000 0.221960
2816.000000 0.221960
2880.000000 0.221960
2944.000000 0.221960
3008.000000 0.221960
3072.000000 0.221960
