128.000000 0.059232
192.000000 0.073757
256.000000 0.073500
320.000000 0.076954
384.000000 0.081867
448.000000 0.086825
512.000000 0.092566
576.000000 0.099248
640.000000 0.105923
704.000000 0.113335
768.000000 0.120493
832.000000 0.128622
896.000000 0.137214
960.000000 0.145909
1024.000000 0.154629
1088.000000 0.163969
1152.000000 0.174150
1216.000000 0.184452
1280.000000 0.195091
1344.000000 0.206700
1408.000000 0.218272
1472.000000 0.230805
1536.000000 0.243816
1600.000000 0.257325
1664.000000 0.268537
1728.000000 0.277578
1792.000000 0.285236
1856.000000 0.291870
1920.000000 0.298198
1984.000000 0.303729
2048.000000 0.309167
2112.000000 0.313842
2176.000000 0.317960
2240.000000 0.320728
2304.000000 0.322768
2368.000000 0.324088
2432.000000 0.325120
2496.000000 0.325841
2560.000000 0.326280
2624.000000 0.326477
2688.000000 0.326508
2752.000000 0.326508
2816.000000 0.326508
2880.000000 0.326508
2944.000000 0.326508
3008.000000 0.326508
3072.000000 0.326508
