64.000000 0.039348
96.000000 0.025610
128.000000 0.022605
160.000000 0.020888
192.000000 0.019981
224.000000 0.019580
256.000000 0.019476
288.000000 0.019584
320.000000 0.019812
352.000000 0.020178
384.000000 0.020610
416.000000 0.021152
448.000000 0.021744
480.000000 0.022367
512.000000 0.023012
544.000000 0.023711
576.000000 0.024477
608.000000 0.025265
640.000000 0.026077
672.000000 0.026957
704.000000 0.027800
736.000000 0.028705
768.000000 0.029618
800.000000 0.030553
832.000000 0.031549
864.000000 0.032568
896.000000 0.033565
928.000000 0.034572
960.000000 0.035632
992.000000 0.036671
1024.000000 0.037748
1056.000000 0.038864
1088.000000 0.039968
1120.000000 0.041115
1152.000000 0.042265
1184.000000 0.043448
1216.000000 0.044638
1248.000000 0.045872
1280.000000 0.047096
1312.000000 0.048373
1344.000000 0.049679
1376.000000 0.051004
1408.000000 0.052366
1440.000000 0.053778
1472.000000 0.055175
1504.000000 0.056608
1536.000000 0.058077
1568.000000 0.059593
1600.000000 0.061133
1632.000000 0.062504
1664.000000 0.063721
1696.000000 0.064808
1728.000000 0.065812
1760.000000 0.066710
1792.000000 0.067568
1824.000000 0.068372
1856.000000 0.069093
1888.000000 0.069813
1920.000000 0.070471
1952.000000 0.071113
1984.000000 0.071708
2016.000000 0.072276
2048.000000 0.072819
2080.000000 0.073305
2112.000000 0.073793
2144.000000 0.074207
2176.000000 0.074600
2208.000000 0.074937
2240.000000 0.075214
2272.000000 0.075433
2304.000000 0.075624
2336.000000 0.075783
2368.000000 0.075914
2400.000000 0.076027
2432.000000 0.076124
2464.000000 0.076199
2496.000000 0.076257
2528.000000 0.076307
2560.000000 0.076348
2592.000000 0.076378
2624.000000 0.076392
2656.000000 0.076405
2688.000000 0.076412
2720.000000 0.076414
2752.000000 0.076414
2784.000000 0.076414
2816.000000 0.076414
2848.000000 0.076414
2880.000000 0.076414
2912.000000 0.076414
2944.000000 0.076414
2976.000000 0.076414
3008.000000 0.076414
3040.000000 0.076414
3072.000000 0.076414
3104.000000 0.076414
3136.000000 0.076414
