0 2.216175e-06 7.261962e-02 inf
1 1.418277e-06 4.647411e-02 0.406368
2 1.209400e-06 3.962961e-02 0.408377
3 1.029788e-06 3.374409e-02 0.273024
4 9.849824e-07 3.227590e-02 0.176642
5 8.642955e-07 2.832124e-02 0.187934
6 7.882631e-07 2.582981e-02 0.137194
7 6.846307e-07 2.243398e-02 0.091673
8 5.992122e-07 1.963498e-02 0.089852
9 4.933734e-07 1.616686e-02 0.088540
10 3.896628e-07 1.276847e-02 0.092429
11 2.598599e-07 8.515088e-03 0.051384
12 1.691301e-07 5.542055e-03 0.046063
13 1.138223e-07 3.729728e-03 0.018770
14 7.519514e-08 2.463994e-03 0.010845
15 4.393849e-08 1.439776e-03 0.006229
16 2.563488e-08 8.400036e-04 0.004174
17 1.372116e-08 4.496149e-04 0.001360
18 8.618184e-09 2.824007e-04 0.001014
19 5.488292e-09 1.798404e-04 0.000485
20 3.862151e-09 1.265550e-04 0.000316
21 2.956217e-09 9.686931e-05 0.000187
