0 1.559404e-05 7.984149e-03 inf
1 1.130797e-05 5.789683e-03 0.484533
2 9.504371e-06 4.866238e-03 0.339259
3 8.237486e-06 4.217593e-03 0.263500
4 7.861498e-06 4.025087e-03 0.177691
5 6.906025e-06 3.535885e-03 0.184100
6 6.269459e-06 3.209963e-03 0.146686
7 5.448808e-06 2.789790e-03 0.095829
8 4.744483e-06 2.429175e-03 0.086317
9 3.810763e-06 1.951111e-03 0.092833
10 2.930741e-06 1.500540e-03 0.095511
11 1.936200e-06 9.913343e-04 0.045708
12 1.311018e-06 6.712411e-04 0.032344
13 8.896480e-07 4.554998e-04 0.015477
14 5.331335e-07 2.729643e-04 0.010458
15 2.884431e-07 1.476829e-04 0.004599
16 1.627121e-07 8.330859e-05 0.002693
