0 5.778864e-06 2.367023e-02 inf
1 4.014579e-06 1.644371e-02 0.436190
2 3.391274e-06 1.389066e-02 0.375736
3 2.910254e-06 1.192040e-02 0.267237
4 2.779750e-06 1.138586e-02 0.177880
5 2.439660e-06 9.992847e-03 0.187992
6 2.215651e-06 9.075308e-03 0.144128
7 1.924781e-06 7.883902e-03 0.094424
8 1.676713e-06 6.867817e-03 0.086159
9 1.353038e-06 5.542045e-03 0.091724
10 1.044915e-06 4.279974e-03 0.095783
11 6.874025e-07 2.815601e-03 0.047473
12 4.579024e-07 1.875568e-03 0.036092
13 3.103084e-07 1.271023e-03 0.016269
14 1.916524e-07 7.850084e-04 0.010437
15 1.051874e-07 4.308477e-04 0.004982
16 5.990644e-08 2.453768e-04 0.003041
17 3.279052e-08 1.343100e-04 0.001107
18 2.122093e-08 8.692094e-05 0.000733
