0 8.899563e-07 2.332967e-01 inf
1 5.023491e-07 1.316878e-01 0.457180
2 4.329069e-07 1.134839e-01 0.435039
3 3.680833e-07 9.649083e-02 0.285704
4 3.514377e-07 9.212729e-02 0.169287
5 3.109895e-07 8.152403e-02 0.174620
6 2.886675e-07 7.567247e-02 0.119953
7 2.563869e-07 6.721029e-02 0.081812
8 2.337584e-07 6.127836e-02 0.095476
9 2.074217e-07 5.437436e-02 0.075602
10 1.844201e-07 4.834462e-02 0.066567
11 1.496788e-07 3.923740e-02 0.050664
12 1.198721e-07 3.142375e-02 0.059248
13 9.172088e-08 2.404408e-02 0.037234
14 7.387958e-08 1.936709e-02 0.029229
15 5.587104e-08 1.464626e-02 0.022358
16 4.143253e-08 1.086129e-02 0.018569
17 3.018823e-08 7.913664e-03 0.007761
18 2.183511e-08 5.723942e-03 0.010554
19 1.721072e-08 4.511686e-03 0.003446
20 1.429570e-08 3.747532e-03 0.002591
21 1.180850e-08 3.095526e-03 0.001739
22 9.708496e-09 2.545024e-03 0.001911
23 7.817014e-09 2.049183e-03 0.001670
24 6.510330e-09 1.706644e-03 0.001613
25 5.629065e-09 1.475626e-03 0.001314
26 4.828372e-09 1.265729e-03 0.001204
27 4.103665e-09 1.075751e-03 0.001349
28 3.467897e-09 9.090883e-04 0.001598
29 3.003854e-09 7.874422e-04 0.001442
30 2.531740e-09 6.636806e-04 0.001363
31 2.064860e-09 5.412907e-04 0.001091
32 1.690040e-09 4.430340e-04 0.000817
33 1.428404e-09 3.744475e-04 0.000559
34 1.284253e-09 3.366592e-04 0.000354
35 1.168576e-09 3.063351e-04 0.000359
36 9.650842e-10 2.529910e-04 0.000528
37 6.711289e-10 1.759324e-04 0.000561
38 4.150964e-10 1.088150e-04 0.000382
39 2.491467e-10 6.531231e-05 0.000230
