32.000000 0.033491
48.000000 0.044402
64.000000 0.049073
80.000000 0.056951
96.000000 0.065637
112.000000 0.073322
128.000000 0.081675
144.000000 0.090784
160.000000 0.099136
176.000000 0.107963
192.000000 0.116289
208.000000 0.125350
224.000000 0.134342
240.000000 0.143103
256.000000 0.151643
272.000000 0.160402
288.000000 0.169371
304.000000 0.178081
320.000000 0.186779
336.000000 0.195934
352.000000 0.204347
368.000000 0.213209
384.000000 0.221936
400.000000 0.230654
416.000000 0.239518
432.000000 0.248432
448.000000 0.257105
464.000000 0.265643
480.000000 0.274532
496.000000 0.283047
512.000000 0.291844
528.000000 0.300696
544.000000 0.309302
560.000000 0.318042
576.000000 0.326626
592.000000 0.335318
608.000000 0.343850
624.000000 0.352595
640.000000 0.361083
656.000000 0.369684
672.000000 0.378343
688.000000 0.386882
704.000000 0.395469
720.000000 0.404139
736.000000 0.412544
752.000000 0.420976
768.000000 0.429425
784.000000 0.437960
800.000000 0.446399
816.000000 0.454878
832.000000 0.463299
848.000000 0.471698
864.000000 0.480155
880.000000 0.488385
896.000000 0.496748
912.000000 0.505137
928.000000 0.513294
944.000000 0.521674
960.000000 0.529851
976.000000 0.538199
992.000000 0.546359
1008.000000 0.554625
1024.000000 0.562787
1040.000000 0.570857
1056.000000 0.579123
1072.000000 0.587125
1088.000000 0.595194
1104.000000 0.603376
1120.000000 0.611340
1136.000000 0.619345
1152.000000 0.627269
1168.000000 0.635265
1184.000000 0.643297
1200.000000 0.651197
1216.000000 0.659080
1232.000000 0.666957
1248.000000 0.674758
1264.000000 0.682560
1280.000000 0.690290
1296.000000 0.698104
1312.000000 0.705781
1328.000000 0.713569
1344.000000 0.721198
1360.000000 0.728824
1376.000000 0.736472
1392.000000 0.744093
1408.000000 0.751612
1424.000000 0.759085
1440.000000 0.766684
1456.000000 0.774158
1472.000000 0.781542
1488.000000 0.789014
1504.000000 0.796345
1520.000000 0.803700
1536.000000 0.810997
1552.000000 0.818272
1568.000000 0.825557
1584.000000 0.832838
1600.000000 0.839968
1616.000000 0.846907
1632.000000 0.853640
1648.000000 0.860083
1664.000000 0.866322
1680.000000 0.872410
1696.000000 0.878203
1712.000000 0.883846
1728.000000 0.889314
1744.000000 0.894554
1760.000000 0.899672
1776.000000 0.904585
1792.000000 0.909352
1808.000000 0.913962
1824.000000 0.918432
1840.000000 0.922747
1856.000000 0.926868
1872.000000 0.930916
1888.000000 0.934760
1904.000000 0.938489
1920.000000 0.942045
1936.000000 0.945521
1952.000000 0.948861
1968.000000 0.952047
1984.000000 0.955129
2000.000000 0.958057
2016.000000 0.960883
2032.000000 0.963546
2048.000000 0.966106
2064.000000 0.968566
2080.000000 0.970869
2096.000000 0.973074
2112.000000 0.975166
2128.000000 0.977121
2144.000000 0.978974
2160.000000 0.980679
2176.000000 0.982300
2192.000000 0.983781
2208.000000 0.985148
2224.000000 0.986401
2240.000000 0.987541
2256.000000 0.988564
2272.000000 0.989472
2288.000000 0.990315
2304.000000 0.991070
2320.000000 0.991749
2336.000000 0.992369
2352.000000 0.992945
2368.000000 0.993453
2384.000000 0.993905
2400.000000 0.994326
2416.000000 0.994697
2432.000000 0.995024
2448.000000 0.995312
2464.000000 0.995580
2480.000000 0.995814
2496.000000 0.996011
2512.000000 0.996188
2528.000000 0.996345
2544.000000 0.996475
2560.000000 0.996578
2576.000000 0.996671
2592.000000 0.996755
2608.000000 0.996818
2624.000000 0.996858
2640.000000 0.996898
2656.000000 0.996930
2672.000000 0.996952
2688.000000 0.996960
2704.000000 0.996971
2720.000000 0.996976
2736.000000 0.996978
2752.000000 0.996979
2768.000000 0.996979
2784.000000 0.996979
2800.000000 0.996979
2816.000000 0.996979
2832.000000 0.996979
2848.000000 0.996979
2864.000000 0.996979
2880.000000 0.996979
2896.000000 0.996979
2912.000000 0.996979
2928.000000 0.996979
2944.000000 0.996979
2960.000000 0.996979
2976.000000 0.996979
2992.000000 0.996979
3008.000000 0.996979
3024.000000 0.996979
3040.000000 0.996979
3056.000000 0.996979
3072.000000 0.996979
3088.000000 0.996979
3104.000000 0.996979
3120.000000 0.996979
3136.000000 0.996979
3152.000000 0.996979
3168.000000 0.996979
