64.000000 0.088836
96.000000 0.157832
128.000000 0.182367
160.000000 0.215509
192.000000 0.250279
224.000000 0.280641
256.000000 0.312994
288.000000 0.347961
320.000000 0.379919
352.000000 0.413345
384.000000 0.444520
416.000000 0.478205
448.000000 0.511395
480.000000 0.543491
512.000000 0.574510
544.000000 0.606074
576.000000 0.638219
608.000000 0.669156
640.000000 0.699680
672.000000 0.731421
704.000000 0.760291
736.000000 0.790324
768.000000 0.819517
800.000000 0.848289
832.000000 0.877204
864.000000 0.905861
896.000000 0.933307
928.000000 0.959909
960.000000 0.987140
992.000000 1.012774
1024.000000 1.038771
1056.000000 1.064437
1088.000000 1.088913
1120.000000 1.113282
1152.000000 1.136723
1184.000000 1.159954
1216.000000 1.182245
1248.000000 1.204564
1280.000000 1.225689
1312.000000 1.246535
1344.000000 1.266965
1376.000000 1.286558
1408.000000 1.305708
1440.000000 1.324468
1472.000000 1.342089
1504.000000 1.359211
1536.000000 1.375799
1568.000000 1.391974
1600.000000 1.407366
1632.000000 1.421441
1664.000000 1.434231
1696.000000 1.445820
1728.000000 1.456525
1760.000000 1.465972
1792.000000 1.474693
1824.000000 1.482661
1856.000000 1.489532
1888.000000 1.496021
1920.000000 1.501640
1952.000000 1.506773
1984.000000 1.511193
2016.000000 1.515105
2048.000000 1.518520
2080.000000 1.521383
2112.000000 1.523943
2144.000000 1.525960
2176.000000 1.527693
2208.000000 1.529075
2240.000000 1.530135
2272.000000 1.530925
2304.000000 1.531567
2336.000000 1.532052
2368.000000 1.532406
2400.000000 1.532674
2432.000000 1.532875
2464.000000 1.533008
2496.000000 1.533096
2528.000000 1.533157
2560.000000 1.533199
2592.000000 1.533221
2624.000000 1.533230
2656.000000 1.533235
2688.000000 1.533237
2720.000000 1.533237
2752.000000 1.533237
2784.000000 1.533237
2816.000000 1.533237
2848.000000 1.533237
2880.000000 1.533237
2912.000000 1.533237
2944.000000 1.533237
2976.000000 1.533237
3008.000000 1.533237
3040.000000 1.533237
3072.000000 1.533237
3104.000000 1.533237
3136.000000 1.533237
