128.000000 0.612059
192.000000 0.869683
256.000000 0.989186
320.000000 1.132424
384.000000 1.269876
448.000000 1.377680
512.000000 1.479147
576.000000 1.568135
640.000000 1.633831
704.000000 1.689124
768.000000 1.728347
832.000000 1.761557
896.000000 1.784253
960.000000 1.800496
1024.000000 1.809263
1088.000000 1.813536
1152.000000 1.812388
1216.000000 1.808235
1280.000000 1.802689
1344.000000 1.794914
1408.000000 1.786367
1472.000000 1.776990
1536.000000 1.767489
1600.000000 1.758087
1664.000000 1.749483
1728.000000 1.742271
1792.000000 1.735993
1856.000000 1.731397
1920.000000 1.728269
1984.000000 1.726553
2048.000000 1.726104
2112.000000 1.726798
2176.000000 1.728206
2240.000000 1.729944
2304.000000 1.731640
2368.000000 1.732971
2432.000000 1.734174
2496.000000 1.735036
2560.000000 1.735490
2624.000000 1.735620
2688.000000 1.735632
2752.000000 1.735632
2816.000000 1.735632
2880.000000 1.735632
2944.000000 1.735632
3008.000000 1.735632
3072.000000 1.735632
